OBJECTID,Fax_Number,City,Province,Geo_X,Geo_Y,Business_Id,Business_Name,Site_Postal_Code,Created_Date,Updated_Date,NAICSCode,NAICSCode_Desc,Telephone_Number,Web_Address,Mailing_Address1,Mailing_Address2,Mailing_City,Mailing_Province,Mailing_Country,Mailing_Postal_Code,Unit_Number,Business_Description,Street_Number,Street_Name,Street_Type,Street_Direction,Municipality,geometry,lon,lat
45169,7054323333,Cannington,Ontario,656750.92,4912283.65,3691,Ideal Glass,L0E1E0,2019-07-31,2019-07-31,327214.0,Glass manufacturing,7054322318,www.ideal-glass.com,,,,,,L0E1E0,,Fabricator & distributor of quality custom glass & mirror,80,Davidson,Street,,Brock,POINT (-79.03338343362455 44.346893784136874),-79.03338343362455,44.346893784136874
45170,7054323331,Cannington,Ontario,656461.61,4912185.29,3701,Bon Air Residence,L0E1E0,2019-07-31,2019-07-31,623310.0,Community care facilities for the elderly,7054322385,www.chartwellreit.ca,,,,,,L0E1E0,,Long term senior care. Also a retirement facility.,131,Laidlaw,Street,South,Brock,POINT (-79.03704058367917 44.34607119672515),-79.03704058367917,44.34607119672515
45171,7054322967,Cannington,Ontario,656444.61,4912236.89,3698,Thorne Funeral Home,L0E1E0,2019-07-31,2019-07-31,812210.0,Funeral homes,7054322672,www.thornefuneralhome.ca,,,,,,L0E1E0,109,Funeral home,115,Laidlaw,Street,North,Brock,POINT (-79.0372382419279 44.346539141014034),-79.0372382419279,44.346539141014034
45172,9056193334,Cannington,Ontario,656250.07,4912599.91,3668,Sutton Group-Heritage Realty Inc. Brett Baker,L0E1E0,2019-07-31,2019-07-31,531211.0,Real estate agents,7054322223,,,,,,,L0E1E0,,Realty broker,26,Cameron,Street,West,Brock,POINT (-79.03956861892726 44.349847385355005),-79.03956861892726,44.349847385355005
45173,,Cannington,Ontario,656263.24,4912636.92,454988,McNamara Law,L0E1E0,2019-07-31,2019-07-31,541110.0,Offices of lawyers,7054322361,,,,,,,,,general practice law firm,17,Cameron,Street,West,Brock,POINT (-79.0393923685387 44.35017755385663),-79.0393923685387,44.35017755385663
45174,,Cannington,Ontario,656299.67,4912649.37,3670,Canada Post,L0E1E0,2019-07-31,2019-07-31,491110.0,Postal service,7054323030,,,,,,,L0E1E0,,Office. Postal and mail services.,3,Cameron,Street,West,Brock,POINT (-79.03893181659629 44.350281729942346),-79.03893181659629,44.350281729942346
45175,,Cannington,Ontario,656335.4,4912662.92,232547,Lavender Salon and Spa,L0E1E0,2019-07-31,2019-07-31,812112.0,Beauty Salons,7053074310,,,,,,,,,Salon and Spa,3,Cameron,Street,East,Brock,POINT (-79.03847971054277 44.35039595237403),-79.03847971054277,44.35039595237403
45176,,Cannington,Ontario,656342.6,4912665.24,3684,Ben's Pharmacy,L0E1E0,2019-07-31,2019-07-31,446110.0,Pharmacies and drug stores,7054322644,,,,,,,L0E1E0,,Retail. Pharmacy that also sells general items.,6,Cameron,Street,East,Brock,POINT (-79.03838872908031 44.350415275915786),-79.03838872908031,44.350415275915786
45177,7054322579,Cannington,Ontario,656351.84,4912667.95,3687,Iron Land Fitness,L0E1E0,2019-07-31,2019-07-31,713940.0,Fitness and recreational sports centres,7054322046,www.rom-fitness.com,,,,,,L0E1E0,,Membership gym and fitness centre.,8,Cameron,Street,East,Brock,POINT (-79.0382720497189 44.35043766897541),-79.0382720497189,44.35043766897541
45178,,Cannington,Ontario,656370.95,4912669.57,3652,Remax Country Lakes Realty Inc,L0E1E0,2019-07-31,2019-07-31,531211.0,Real estate agents,7054322905,www.janmorrison.com,,,,,,L0E1E0,,Real estate broker,12,Cameron,Street,East,Brock,POINT (-79.03803193188384 44.35044812783671),-79.03803193188384,44.35044812783671
45179,,Cannington,Ontario,656459.34,4912704.05,162755,Flamingo Graphics,L0E1E0,2019-07-31,2019-07-31,541430.0,Graphic design services,7054322892,,,,,,,L0E1E0,,Graphic design services,42,Cameron,Street,East,Brock,POINT (-79.03691319905079 44.350739316608994),-79.03691319905079,44.350739316608994
45180,,Cannington,Ontario,656457.44,4912669.78,3677,Cannington Foodland,L0E1E0,2019-07-31,2019-08-14,445110.0,Supermarkets and other grocery (except convenience) stores,7054323398,,,,,,,L0E1E0,,Grocery store.,35,Cameron,Street,East,Brock,POINT (-79.03694732088755 44.350431376257916),-79.03694732088755,44.350431376257916
45181,7054322946,Cannington,Ontario,656373.34,4912645.65,3663,Mays Restaurant,L0E1E0,2019-07-31,2019-07-31,722511.0,Full-service restaurants,7054322527,,,,,,,L0E1E0,,Full service Chinese restaurant.,21,Cameron,Street,East,Brock,POINT (-79.03800914517018 44.350232388570674),-79.03800914517018,44.350232388570674
45182,,Cannington,Ontario,656356.24,4912592.59,3702,All About Hair,L0E1E0,2019-07-31,2019-07-31,812116.0,Unisex hair salons,7054323273,,,,,,,L0E1E0,,Hair salon,14,Laidlaw,Street,South,Brock,POINT (-79.0382395024999 44.34975865640722),-79.0382395024999,44.34975865640722
45183,,Brock,,647829.5047,4914244.1727,238870,Berger Heating Ltd.,L0K1A0,2019-07-31,2019-08-15,238220.0,"Plumbing, heating and air-conditioning contractors",9057150204,,,,,,,,,"Heating, ventilation, & air conditioning (HVAC ) contracting services",B720,Regional Highway 48,,,Brock,POINT (-79.14469588309822 44.36640697443161),-79.14469588309822,44.36640697443161
45184,,Port Bolster,Ontario,644026.69,4912087.16,379525,Jazzi-J Candles,L0E1E0,2019-08-01,2019-08-01,453999.0,All other miscellaneous store retailers (except beer and wine-making supplies stores),,,,,,,,,,Retail of candles,B23405,Lake Ridge,Road,,Brock,POINT (-79.19299527270869 44.347762305751),-79.19299527270869,44.347762305751
45185,,Cannington,Ontario,644093.104,4911885.068,174031,Forgotten Spaces,L0E1E0,2019-08-01,2019-08-01,561790.0,Other Services to Buildings and Dwellings,7054371983,www.forgotten-spaces.com,,,,,,,,"Assistance in organizing,gardening, and
custom woodworking.",B23235,Lake Ridge,Road,,Brock,POINT (-79.19221834481664 44.34593060345012),-79.19221834481664,44.34593060345012
45186,,Brock,Ontario,644511.46,4910684.95,238900,Langstaff Card Co. Limited,L0E1E0,2019-08-01,2019-08-01,323119.0,Other printing,7054372220,,,,,,,,,Manufacturer of printing products.,B22285,Lake Ridge,Road,,Brock,POINT (-79.18730516849841 44.33504821589665),-79.18730516849841,44.33504821589665
45187,,Port Bolster,Ontario,645008.8982,4911818.9464,238879,Paddy O'Stones,L0E1E0,2019-08-01,2019-08-01,236118.0,Residential Remodelers,7054371683,www.paddyostones.ca,,,,,,,,Landscaping supplies,B140,Brock Concession Rd 14,,,Brock,POINT (-79.1807529944888 44.34515322719596),-79.1807529944888,44.34515322719596
45188,,Sunderland,Ontario,653408.2624,4902577.1004,338546,Embossing Solutions,L0E1E0,2019-08-01,2019-08-15,541410.0,Interior design services,9059101263,www.embossingsolutions.com,,,,,,,,Contract decoration services.,1025,Regional Rd 10,,,Brock,POINT (-79.07814973854512 44.26026894496441),-79.07814973854512,44.26026894496441
45189,,Sonya,Ontario,653292.2844,4895716.2809,326523,Rolling Hills Studio,L0C1H0,2019-08-01,2019-08-01,453920.0,Art dealers,4168840812,www.therollinghillsstudio.ca,,,,,,,,Art studio.,S10445,Sideroad 17,,,Brock,POINT (-79.08160889583519 44.19855911031412),-79.08160889583519,44.19855911031412
45190,,Sonya,Ontario,658359.3924,4896805.1689,326520,Earthworx 1975,L1E1E0,2019-08-02,2019-08-02,212398.0,All other non-metallic mineral mining and quarrying,7053572367,,,,,,,,,Surface mining.,S1475,Brock Concession Rd 1,,,Brock,POINT (-79.0179044542792 44.207274431038016),-79.0179044542792,44.207274431038016
45191,9052634433,Brock,Ontario,660598.12,4897513.52,228508,Postill's Pastures,L0C1H0,2019-08-02,2019-08-15,112111.0,Beef Cattle Ranching and Farming,7053572437,,,,,,,,,Beef cattle and cash crops.,S1875,Brock Concession Rd 1,,,Brock,POINT (-78.98968365917806 44.21315839131925),-78.98968365917806,44.21315839131925
45192,,Brock,Ontario,663121.5744,4898334.4639,228512,Sundance Meadows,L0C1H0,2019-08-02,2019-08-02,712130.0,Zoos and botanical gardens,7053572725,,,,,,,,,Mobile petting zoo.,S2315,Brock Concession Rd 1,,,Brock,POINT (-78.95786022163024 44.21998466199683),-78.95786022163024,44.21998466199683
45193,,Sonya,Ontario,662654.91,4899652.12,326515,Simplified Financial Solutions,L0C1H0,2019-08-02,2019-08-02,541611.0,Administrative management and general management consulting services,7053579994,www.simplifiedfs.com,,,,,,,,Financial services.,2315,Brock Concession Rd 2,,,Brock,POINT (-78.96328986891527 44.23194448701893),-78.96328986891527,44.23194448701893
45194,,Sunderland,Ontario,662226.7641,4899521.3238,326516,OFA - S2455,L0C1H0,2019-08-02,2019-08-02,112111.0,Beef Cattle Ranching and Farming,7053573422,,,,,,,,,Beef farm.,S2245,Brock Concession Rd 2,,,Brock,POINT (-78.96868811737247 44.230863089727),-78.96868811737247,44.230863089727
45195,,Sunderland,Ontario,659848.35,4898806.15,468760,Mother and Daughter's Daylilies,,2019-08-02,2019-08-02,453110.0,Florists,7053571282,,,,,,,,,Daylilies sales,s1825,Brock Concession Rd 2,,,Brock,POINT (-78.99866925986409 44.22495378918879),-78.99866925986409,44.22495378918879
45196,7053572084,Sunderland,Ontario,656346.2,4897548.56,9275,Hadden Carpet & Flooring,L0C1H0,2019-08-02,2019-08-02,442210.0,Floor covering stores,7053572575,www.haddencarpet.ca,,,,,,L0C1H0,,"Carpet. hardwood, laminate flooring supply retailer",S10950,7 & 12,Highway,,Brock,POINT (-79.04286621080776 44.21439775107532),-79.04286621080776,44.21439775107532
45197,7053573075,Sunderland,Ontario,657889.1271,4899582.533,101668,Shadyway Farms Ltd.,L0C1H0,2019-08-02,2019-08-02,112991.0,Animal combination farming,7053573718,,,,,,,L0C1H0,,dairy farm,S1510,Regional Rd 13,,,Brock,POINT (-79.0229506122449 44.232366550197206),-79.0229506122449,44.232366550197206
45198,,Sunderland,Ontario,654328.46,4902857.55,9335,Roadside Country Diner,L0C1H0,2019-08-02,2019-08-02,722511.0,Full-service restaurants,7053571413,,,,,,,L0C1H0,,Diner,85,River,Street,,Brock,POINT (-79.06654554832339 44.262597927166254),-79.06654554832339,44.262597927166254
45199,,Sunderland,Ontario,654324.16,4902900.12,239015,The Brock House,L0C1H0,2019-08-02,2019-08-15,623312.0,Assisted Living Facilities for the Elderly,7053572900,,,,,,,,,Retirement home.,82,River,Street,,Brock,POINT (-79.06658683039045 44.262981882045196),-79.06658683039045,44.262981882045196
45200,7053572676,Sunderland,Ontario,654294.83,4902881.94,9341,Home Hardware,L0C1H0,2019-08-02,2019-08-02,444110.0,Home centres,7053573456,www.homehardware.ca,,,,,,L0C1H0,,Retail. Sells home improvement products and outdoor supples to the general public.,92,River,Street,,Brock,POINT (-79.06695943924517 44.26282451663304),-79.06695943924517,44.26282451663304
45201,,Sunderland,Ontario,654248.71,4902865.98,9324,Royal Canadian Legion - Sunderland,L0C1H0,2019-08-02,2019-08-15,813410.0,Civic and social organizations,7053572404,www.legion.ca,,,,,,L0C1H0,,Organization supporting veterans.,104,River,Street,,Brock,POINT (-79.06754162127459 44.26269068346352),-79.06754162127459,44.26269068346352
45202,,Sunderland,Ontario,649946.72,4896402.24,532345,Eeyore Acres Donkey Farm,,2019-08-06,2019-08-06,112920.0,Horse and other equine production,9058522031,,,,,,,,,Donkey Farm,S11615,Lake Ridge,Road,,Brock,POINT (-79.12325878101306 44.20542692574812),-79.12325878101306,44.20542692574812
45203,,Sunderland,Ontario,652164.0211,4897771.8252,101072,Wheelbarrow Farm,L1C1H0,2019-08-06,2019-08-06,112991.0,Animal combination farming,7053573611,www.wheelbarrowfarm.com,,,,,,L0E1E0,,"egg, chicken, and pork farm",S535,Regional Rd 13,,,Brock,POINT (-79.0951246687089 44.217291510610714),-79.0951246687089,44.217291510610714
45204,,Sunderland,Ontario,655622.715,4899722.698,55766,Blackwater Bric-a-Brac Shoppe,L0C1H0,2019-08-06,2019-08-06,453310.0,Used merchandise stores,7053571099,www.blackwaterbricabracshoppe.com,,,,,,L0E1E0,,Antique store.,4,Blackwater,Road,,Brock,POINT (-79.05127205502549 44.23411529467312),-79.05127205502549,44.23411529467312
45205,,Sunderland,Ontario,661647.89,4904211.74,342517,OFA- S14400,L0E1E0,2019-08-06,2019-08-14,111940.0,Hay farming,,,,,,,,,,OFA hay farm,S14400,Simcoe,Street,,Brock,POINT (-78.9744833922844 44.273193663017985),-78.9744833922844,44.273193663017985
45206,,Sunderland,Ontario,657643.5442,4904061.2495,239021,Sunderland Auto Repair Centre,L0C1H0,2019-08-06,2019-08-06,811111.0,General automotive repair,7053571957,,,,,,,,,Auto repair services,S1735,Brock Concession Rd 6,,,Brock,POINT (-79.02467496124211 44.27271812420248),-79.02467496124211,44.27271812420248
45207,,Brock,Ontario,657001.5948,4905404.4913,101020,Vande Kar Painting,L0C1H0,2019-08-06,2019-08-06,812990.0,All other personal services,7053571898,www.vandekarpainting.com,,,,,,L0E1E0,,Hobby farm with painting company,S1705,Brock Concession Rd 7,,,Brock,POINT (-79.03231060322517 44.28494307189194),-79.03231060322517,44.28494307189194
45208,,Brock,Ontario,657123.4532,4906885.4535,49850,Sunderland Service Centre,L0C1H0,2019-08-06,2019-08-06,811111.0,General automotive repair,7053573600,,,,,,,L0C1H0,,Truck repair & service centre,S17005,Sideroad 18a,,,Brock,POINT (-79.030338766942 44.29824204760808),-79.030338766942,44.29824204760808
45209,,Brock,Ontario,658999.4756,4910560.2405,100959,Story Book Farm Primate Sanctuary,L0C1H0,2019-08-06,2019-08-06,111419.0,Other food crops grown under cover,7053572961,www.storybookmonkeys.org,,,,,,L0C1H0,,Primate sanctuary.,C2315,Brock Concession Rd 10,,,Brock,POINT (-79.00571551333935 44.330898295939896),-79.00571551333935,44.330898295939896
45210,,Sunderland,Ontario,654660.97,4903020.57,374967,Sunderland Co-Operative,L0C1H0,2019-08-07,2019-08-07,411190.0,Other farm product merchant wholesalers,7053573491,www.sunderlandco-op.on.ca,,,,,,,,Heating Oil Supplier & Farming Services,1,River,Street,,Brock,POINT (-79.06233396376572 44.2639941999137),-79.06233396376572,44.2639941999137
45211,7053573616,Sunderland,Ontario,654596.82,4903070.18,9296,ESSO,L0C1H0,2019-08-07,2019-08-07,447110.0,Gasoline stations with convenience stores,7053573153,,,,,,,L0C1H0,,"Gas station, convenience store and vehicle service and repair",12,Centre,Street,,Brock,POINT (-79.06312254751681 44.26445421535718),-79.06312254751681,44.26445421535718
45212,,Sunderland,Ontario,654595.03,4903203.32,238993,Wild& Free Dance Co.,L0C1H0,2019-08-07,2019-08-07,611620.0,Athletic instruction,7057162657,www.wildandfreedance.com,,,,,,,,Dance studio,31,Centre,Street,,Brock,POINT (-79.06310560943854 44.265652581290425),-79.06310560943854,44.265652581290425
45213,,Sunderland,Ontario,649317.59,4885665.09,55785,Stock Transportation,L0C1H0,2019-08-07,2019-08-07,485510.0,Charter bus industry,7053573187,,,,,,,L0E1E0,,School bus transportation.,36,Centre,Street,,Brock,POINT (-79.1341770271724 44.10893803459286),-79.1341770271724,44.10893803459286
45214,7053573093,Sunderland,Ontario,654495.89,4903363.19,157479,Value Propane,L0C1H0,2019-08-07,2019-08-15,454312.0,Liquefied petroleum gas (bottled gas) dealers,7053572774,,,,,,,L0C1H0,,Propane supplier.,54,7 & 12,Highway,,Brock,POINT (-79.06429978940567 44.267112133107325),-79.06429978940567,44.267112133107325
45215,7053572534,Sunderland,Ontario,654367.78,4903663.94,9266,Ross Doble Inc.,L0C1H0,2019-08-07,2019-08-07,444210.0,Outdoor power equipment stores,7053573123,www.rossdobleinc.com,,,,,,L0C1H0,,Tractor (kubota products) retail,100,7 & 12,Highway,,Brock,POINT (-79.06581521374044 44.26984544938754),-79.06581521374044,44.26984544938754
45216,,Sunderland,Ontario,654352.15,4903198.36,100674,Get Baked Food,L0C1H0,2019-08-07,2019-08-07,445291.0,Baked goods stores,7053573028,www.getbakedfood.com,,,,,,L0C1H0,,Home based bakery/catering.,5,Waddell,Street,,Brock,POINT (-79.06614835487471 44.26565949831397),-79.06614835487471,44.26565949831397
45217,,Sunderland,Ontario,654178.0,4902910.81,9303,St. Andrews United Church,L0C1H0,2019-08-07,2019-08-15,813110.0,Religious organizations,7053573056,,,,,,,L0E1E0,,United church.,10,Church,Street,North,Brock,POINT (-79.0684137779861 44.26310904263222),-79.0684137779861,44.26310904263222
45218,,Sunderland,Ontario,654209.6749,4902892.8643,614765,CSS,,2019-08-07,2019-08-08,221320.0,Sewage treatment facilities,8669361448,,,,,,,,b,Septic systems,5,Church,Street,,Brock,POINT (-79.06802245973516 44.262940858117),-79.06802245973516,44.262940858117
45219,,Sunderland,Ontario,654253.63,4902644.73,9313,Hands On Massage Therapy,L0C1H0,2019-08-07,2019-08-07,621499.0,All other out-patient care centres,7059280041,,,,,,,L0C1H0,,Massage therapist,26,Church,Street,South,Brock,POINT (-79.06754525534336 44.2606988403049),-79.06754525534336,44.2606988403049
45220,7053572930,Sunderland,Ontario,654253.63,4902644.73,9312,Sunderland Chiropractic Centre,L0C1H0,2019-08-07,2019-08-07,621310.0,Offices of chiropractors,7053573139,,,,,,,L0C1H0,,Chiropractor,26,Church,Street,South,Brock,POINT (-79.06754525534336 44.2606988403049),-79.06754525534336,44.2606988403049
45221,,Sunderland,Ontario,654308.56,4902763.72,9316,Canada Post,L0C1H0,2019-08-07,2019-08-07,491110.0,Postal service,7053573195,,,,,,,L0C1H0,,Government owned post office,3,Jones,Street,,Brock,POINT (-79.06682239574087 44.261757866906215),-79.06682239574087,44.261757866906215
45222,,Sunderland,Ontario,654368.7,4902851.92,55779,Bon Select Bistro,L0C1H0,2019-08-07,2019-08-07,722511.0,Full-service restaurants,7053571212,www.bonselect.business.site,,,,,,L0C1H0,,Full service restaurant.,3,Albert,Street,,Brock,POINT (-79.06604336049315 44.26253873626267),-79.06604336049315,44.26253873626267
45223,,Sunderland,Ontario,654234.4944,4902861.3267,614774,Just-A-Trim,,2019-08-07,2019-08-15,812116.0,Unisex hair salons,7053288505,,,,,,,,,Men and women's hair salon.,108,River,Street,,Brock,POINT (-79.06772098869068 44.26265182538056),-79.06772098869068,44.26265182538056
45224,7053572370,Sunderland,Ontario,654159.12,4902805.29,9329,Brown & Brethour Insurance Brokers Ltd,L0C1H0,2019-08-07,2019-08-07,524210.0,Insurance agencies and brokerages,7053573916,www.brownandbrethour.com,,,,,,L0C1H0,,Insurance brokers.,131,River,Street,,Brock,POINT (-79.06868127503026 44.26216357515456),-79.06868127503026,44.26216357515456
45225,7053573291,Sunderland,Ontario,654260.92,4902833.63,9323,Guardian Sunderland Pharmacy,L0C1H0,2019-08-07,2019-08-07,446110.0,Pharmacies and drug stores,7053573300,www.rexal.ca,,,,,,L0C1H0,,Pharmacy.,103,River,Street,,Brock,POINT (-79.0673982778752 44.262397011822934),-79.0673982778752,44.262397011822934
45226,7053572568,Sunderland,Ontario,654279.12,4902845.52,9345,Freshmart,L0C1H0,2019-08-07,2019-08-07,445110.0,Supermarkets and other grocery (except convenience) stores,7053573965,,,,,,,L0C1H0,,Grocery store.,97,River,Street,,Brock,POINT (-79.06716688780665 44.26250014054213),-79.06716688780665,44.26250014054213
45227,,Sunderland,Ontario,654296.83,4902847.02,338522,Haven Beauty Studio,L0C1H0,2019-08-07,2019-08-15,812112.0,Beauty Salons,7053087603,,,,,,,,B,Hair salon.,93,River,Street,,Brock,POINT (-79.06694469688533 44.262509883790074),-79.06694469688533,44.262509883790074
45228,,Sunderland,Ontario,654312.43,4902852.25,454725,Brock Chiropractic &Rehabilitation,L0C1H0,2019-08-07,2019-08-07,621310.0,Offices of chiropractors,7053088255,www.brockcr.ca,,,,,,,,Chiropractic Centre,89,River,Street,,Brock,POINT (-79.06674782510864 44.26255363630407),-79.06674782510864,44.26255363630407
45229,,Sunderland,Ontario,653016.69,4902353.55,454750,Wright Contracting,,2019-08-07,2019-08-15,238990.0,All other specialty trade contractors,7053402386,,,,,,,,,General contractor.,s910,Regional Rd 10,,,Brock,POINT (-79.0831178886907 44.258339836882165),-79.0831178886907,44.258339836882165
